listing_id,housing_program,county,estate,latitude,longitude,price_kes,bedrooms,property_type,schools_2km,hospitals_3km,transit_stops_1km,source,source_url,price_estimated
17017,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17017,-1.27517,36.799413,2904659,2,apartment,19,12,22,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17018,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17018,-1.286099,36.816075,3468607,2,apartment,27,12,21,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17019,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17019,-1.289997,36.821066,2890642,2,apartment,10,4,18,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17020,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17020,-1.292427,36.80136,2603243,1,apartment,16,8,21,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17021,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17021,-1.272666,36.819585,2770966,1,apartment,33,8,24,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17022,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17022,-1.277066,36.809918,4172336,3,apartment,31,4,24,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17023,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17023,-1.293579,36.822636,3262558,2,apartment,30,8,21,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17024,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17024,-1.295366,36.805384,5249331,4,apartment,34,15,7,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17025,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17025,-1.279894,36.80205,5243370,3,apartment,20,8,14,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17026,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17026,-1.27697,36.802181,8134200,4,apartment,21,10,14,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17027,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17027,-1.276717,36.809881,6086904,3,apartment,30,16,14,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17028,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17028,-1.276063,36.822824,3686932,3,apartment,9,7,13,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17029,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17029,-1.285819,36.808708,4987108,3,apartment,32,12,24,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17030,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17030,-1.278102,36.803282,2774050,2,apartment,10,11,12,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17031,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17031,-1.290188,36.806765,4077399,3,apartment,33,14,13,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17032,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17032,-1.285556,36.809799,2722726,2,apartment,18,14,15,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17033,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17033,-1.292511,36.817637,2926121,2,apartment,18,5,5,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17034,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17034,-1.272354,36.822068,5764109,3,apartment,15,12,10,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17035,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17035,-1.274739,36.803232,3437939,2,apartment,28,14,22,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17036,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17036,-1.281889,36.821932,6011610,3,apartment,21,4,14,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17037,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17037,-1.277273,36.822908,2058813,1,apartment,11,8,12,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17038,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17038,-1.274628,36.808823,4177710,2,apartment,15,16,7,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17039,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17039,-1.287408,36.813064,2753375,2,apartment,15,6,18,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17040,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17040,-1.283369,36.817513,3065112,2,apartment,12,16,6,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17041,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17041,-1.278137,36.820285,2684423,1,apartment,27,8,9,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17042,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17042,-1.276239,36.803274,3794701,2,apartment,18,16,11,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17043,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17043,-1.272836,36.810951,3857590,2,apartment,11,7,19,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17044,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17044,-1.277243,36.806132,3507620,2,apartment,15,4,7,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17045,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17045,-1.284095,36.80006,4182372,2,apartment,25,10,15,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17046,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17046,-1.276378,36.814657,5670906,4,apartment,24,11,13,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17047,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17047,-1.281323,36.799191,3986706,3,apartment,22,15,10,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17048,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17048,-1.279573,36.813207,5599101,3,apartment,12,11,23,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17049,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17049,-1.27984,36.818023,3591944,2,apartment,18,6,12,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17050,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17050,-1.276319,36.800482,6039145,3,apartment,23,7,13,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17051,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17051,-1.277449,36.803619,4782626,3,apartment,21,8,8,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17052,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17052,-1.293431,36.805288,3544002,2,apartment,25,5,6,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17053,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17053,-1.291232,36.811483,6119671,4,apartment,12,12,7,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17054,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17054,-1.293581,36.811667,3609836,3,apartment,10,11,11,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17055,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17055,-1.273153,36.809524,2926421,2,apartment,29,11,15,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17056,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17056,-1.291731,36.803167,5779856,4,apartment,9,13,18,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17057,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17057,-1.291539,36.822676,6033674,3,apartment,32,14,9,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17058,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17058,-1.272231,36.822904,4416286,3,apartment,30,9,10,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17059,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17059,-1.273453,36.820084,4568258,3,apartment,26,12,13,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17060,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17060,-1.278431,36.805177,3407435,2,apartment,24,13,20,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17061,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17061,-1.28159,36.819025,3314614,2,apartment,33,7,11,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17062,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17062,-1.281166,36.805938,2715202,1,apartment,14,13,5,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17063,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17063,-1.275866,36.808698,5356156,3,apartment,29,15,9,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17064,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17064,-1.28069,36.813324,6475976,4,apartment,17,4,22,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17065,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17065,-1.287903,36.822197,2734097,2,apartment,34,6,12,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17066,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17066,-1.282298,36.80846,3857875,2,apartment,13,14,17,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17067,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17067,-1.28692,36.803008,6756980,4,apartment,33,13,19,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17068,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17068,-1.295346,36.814877,4160433,3,apartment,12,12,6,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17069,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17069,-1.280133,36.802668,3943103,2,apartment,18,15,11,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17070,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17070,-1.288541,36.805722,5846317,3,apartment,11,14,9,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17071,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17071,-1.278297,36.800091,2994585,1,apartment,9,13,14,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17072,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17072,-1.291647,36.80626,4132450,2,apartment,28,13,6,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17073,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17073,-1.283667,36.810898,6642029,4,apartment,16,10,12,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17074,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17074,-1.292637,36.816607,5451352,4,apartment,17,10,21,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17075,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17075,-1.279987,36.799045,4409857,3,apartment,21,16,15,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17076,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17076,-1.272603,36.818118,3956213,3,apartment,13,16,18,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17077,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17077,-1.275569,36.80329,5170151,3,apartment,31,16,23,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17078,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17078,-1.280169,36.80124,2630454,2,apartment,18,13,6,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17079,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17079,-1.291222,36.810815,7520922,4,apartment,10,10,18,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17080,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17080,-1.272227,36.806656,3908034,3,apartment,21,6,20,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17081,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17081,-1.28009,36.81066,6378318,4,apartment,28,8,22,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17082,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17082,-1.287014,36.80847,3894578,2,apartment,26,11,17,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17083,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17083,-1.288325,36.80223,5497738,3,apartment,19,5,21,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17084,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17084,-1.286557,36.805538,3042114,2,apartment,9,12,19,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17085,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17085,-1.291227,36.81767,7020113,4,apartment,25,11,24,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17086,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17086,-1.273746,36.818342,2759341,2,apartment,26,16,17,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17087,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17087,-1.2888,36.808972,6051877,3,apartment,10,7,5,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17088,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17088,-1.275703,36.800916,4115256,2,apartment,16,10,11,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17089,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17089,-1.288415,36.820434,2635448,2,apartment,34,11,13,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17090,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17090,-1.291572,36.817435,3903224,2,apartment,29,4,21,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17091,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17091,-1.281902,36.800472,3004340,2,apartment,11,7,11,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17092,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17092,-1.290401,36.806585,6519916,4,apartment,19,6,17,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17093,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17093,-1.285473,36.804266,1945214,1,apartment,25,17,9,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17094,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17094,-1.286725,36.801447,2028302,1,apartment,28,4,11,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17095,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17095,-1.291406,36.813641,3622761,3,apartment,16,15,11,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17096,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17096,-1.290035,36.812694,2852917,2,apartment,8,12,8,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17097,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17097,-1.290504,36.807203,4170214,2,apartment,10,10,15,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17098,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17098,-1.280436,36.799487,7634531,4,apartment,29,7,17,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17099,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17099,-1.273707,36.803051,3232217,2,apartment,10,7,15,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17100,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17100,-1.271982,36.811948,3495078,2,apartment,11,4,20,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17101,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17101,-1.290617,36.818497,4510815,3,apartment,19,14,22,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17102,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17102,-1.281231,36.815815,2880887,2,apartment,18,4,16,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17103,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17103,-1.279231,36.813917,3242478,2,apartment,10,16,5,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17104,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17104,-1.289789,36.813316,5694896,4,apartment,28,4,24,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17105,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17105,-1.289956,36.819029,2833273,2,apartment,17,9,19,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17106,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17106,-1.27856,36.801661,7640331,4,apartment,13,14,12,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17107,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17107,-1.28655,36.820267,4309188,3,apartment,26,10,19,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17108,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17108,-1.286348,36.806667,3474295,2,apartment,30,15,11,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17109,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17109,-1.287586,36.814118,5625193,3,apartment,27,12,9,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17110,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17110,-1.287407,36.805517,3608386,2,apartment,30,8,12,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17111,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17111,-1.283669,36.807472,3856142,2,apartment,27,6,22,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17112,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17112,-1.282336,36.815332,3836467,2,apartment,26,16,20,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17113,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17113,-1.294266,36.806107,5802303,3,apartment,16,4,24,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17114,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17114,-1.285278,36.807413,3780964,2,apartment,20,17,7,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17115,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17115,-1.290628,36.810349,5025850,3,apartment,14,5,24,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17116,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17116,-1.293597,36.806431,5087357,3,apartment,13,11,23,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17117,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17117,-1.290261,36.815409,3665112,2,apartment,14,12,24,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17118,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17118,-1.284815,36.807757,5743788,3,apartment,20,6,15,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17119,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17119,-1.277438,36.82025,2583529,1,apartment,21,9,22,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17120,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17120,-1.281382,36.805065,8037602,4,apartment,31,15,12,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17121,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17121,-1.273248,36.80354,3738160,2,apartment,17,11,7,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17122,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17122,-1.283452,36.808281,2139749,1,apartment,9,12,12,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17123,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17123,-1.281883,36.814068,2673063,2,apartment,32,11,22,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17124,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17124,-1.284247,36.801348,5847267,4,apartment,14,7,10,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17125,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17125,-1.272647,36.817103,4015780,2,apartment,32,8,10,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17126,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17126,-1.277023,36.802452,3974134,2,apartment,32,8,20,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17127,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17127,-1.287723,36.805003,5187934,3,apartment,34,8,14,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17128,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17128,-1.286987,36.813799,3157154,2,apartment,19,13,5,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17129,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17129,-1.279777,36.821458,6296691,4,apartment,23,9,14,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17130,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17130,-1.290432,36.81419,5642232,3,apartment,24,9,10,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17131,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17131,-1.287919,36.81414,2298922,1,apartment,33,17,16,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17132,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17132,-1.274072,36.803743,3260727,2,apartment,25,5,8,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17133,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17133,-1.293456,36.809031,2823857,2,apartment,14,9,8,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17134,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17134,-1.289578,36.811923,5616120,4,apartment,17,4,17,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17135,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17135,-1.278656,36.816118,5642829,3,apartment,21,13,14,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17136,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17136,-1.288376,36.80171,3562877,2,apartment,11,11,5,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17137,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17137,-1.283883,36.805672,5370458,4,apartment,13,5,6,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17138,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17138,-1.287686,36.820518,6004300,3,apartment,15,17,10,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17139,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17139,-1.285422,36.806541,2668341,2,apartment,25,13,9,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17140,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17140,-1.288484,36.807948,4478612,3,apartment,10,5,9,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17141,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17141,-1.293353,36.817769,3092853,2,apartment,19,16,19,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17142,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17142,-1.281662,36.803552,2808531,2,apartment,15,12,12,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17143,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17143,-1.280034,36.801139,3722772,2,apartment,32,9,14,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17144,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17144,-1.289391,36.816318,3676729,2,apartment,22,17,9,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17145,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17145,-1.276415,36.808567,7079641,4,apartment,12,15,10,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17146,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17146,-1.288756,36.805706,5556081,3,apartment,20,7,16,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17147,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17147,-1.282474,36.815665,3702658,2,apartment,18,11,12,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17148,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17148,-1.290791,36.81362,3929255,2,apartment,26,11,17,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17149,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17149,-1.273899,36.799242,3607385,2,apartment,29,8,13,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17150,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17150,-1.284698,36.803323,7637683,4,apartment,30,11,13,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17151,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17151,-1.29296,36.820197,7781773,4,apartment,24,6,21,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17152,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17152,-1.292604,36.8085,7639320,4,apartment,29,12,12,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17153,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17153,-1.288348,36.822095,3979043,3,apartment,9,4,16,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17154,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17154,-1.281735,36.800395,2578832,1,apartment,22,10,5,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17155,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17155,-1.282494,36.807743,2681214,2,apartment,30,6,6,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17156,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17156,-1.274941,36.814693,3283008,2,apartment,9,6,16,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17157,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17157,-1.287498,36.811489,5448864,3,apartment,23,17,7,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
17158,Boma Yangu / AHP,Nairobi,Voi Pool Housing - Unit 17158,-1.279135,36.814187,3658338,2,apartment,24,13,17,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
